Designator,Comment,Footprint,OOMP ID,Reason
C3,10uF,Adafruit Slider Trinkey-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C8,10uF,Adafruit Slider Trinkey-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
CN1,USB A,Adafruit Slider Trinkey-import-fps:USBA_PCB,,No verified LCSC part number
IC3,ATSAMD21E,Adafruit Slider Trinkey-import-fps:QFN32_5MM,,No verified LCSC part number
LED1,WS2812B_SK6812E,Adafruit Slider Trinkey-import-fps:NEO3535_REVERSE,,No verified LCSC part number
LED2,WS2812B_SK6812E,Adafruit Slider Trinkey-import-fps:NEO3535_REVERSE,,No verified LCSC part number
POT1,SLIDE_POT_35MM,Adafruit Slider Trinkey-import-fps:SLIDE_POT_35MM,,No verified LCSC part number
Q2,reset,Adafruit Slider Trinkey-import-fps:BTN_KMR2_4.6X2.8,,No verified LCSC part number
RST0,TPTP16R,Adafruit Slider Trinkey-import-fps:TP16R,,No verified LCSC part number
SWC0,TPTP15R,Adafruit Slider Trinkey-import-fps:TP15R,,No verified LCSC part number
SWD0,TPTP16R,Adafruit Slider Trinkey-import-fps:TP16R,,No verified LCSC part number
TOUCH0,,Adafruit Slider Trinkey-import-fps:TESTPOINT_ROUND_0.5MM,,No verified LCSC part number
U1,AP2112K-3.3,Adafruit Slider Trinkey-import-fps:SOT23-5,electronic_ic_sot_23_5_power_management_linear_voltage_regulator_diodes_ap2112k_3_3,No verified LCSC part number
U$6,,Adafruit Slider Trinkey-import-fps:ADAFRUIT_9MM,,No verified LCSC part number
U$8,,Adafruit Slider Trinkey-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
