Comment,Designator,Footprint,LCSC Part #
,JP3,Adafruit Feather RP2040 ThinkInk-import-fps:1X12_ROUND,C7501588
,JP1,Adafruit Feather RP2040 ThinkInk-import-fps:1X16_ROUND,C7501270
,U$28,Adafruit Feather RP2040 ThinkInk-import-fps:ADAFRUIT_2.5MM,
,U$42,Adafruit Feather RP2040 ThinkInk-import-fps:ADAFRUIT_3.5MM,
,U$46,Adafruit Feather RP2040 ThinkInk-import-fps:FEATHERLOGO_MED,
,U$13,Adafruit Feather RP2040 ThinkInk-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL0,
,PLABEL1,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL1,
,PLABEL10,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL10,
,PLABEL11,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL11,
,PLABEL12,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL12,
,PLABEL13,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL13,
,PLABEL14,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL14,
,PLABEL15,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL15,
,PLABEL16,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL16,
,PLABEL17,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL17,
,PLABEL18,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL18,
,PLABEL19,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL19,
,PLABEL2,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL2,
,PLABEL20,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL20,
,PLABEL21,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL21,
,PLABEL22,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL22,
,PLABEL23,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL23,
,PLABEL24,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL24,
,PLABEL25,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL25,
,PLABEL26,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL26,
,PLABEL27,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL27,
,PLABEL28,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL28,
,PLABEL29,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL29,
,PLABEL3,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL3,
,PLABEL30,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL30,
,PLABEL31,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL31,
,PLABEL32,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL32,
,PLABEL33,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL33,
,PLABEL34,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL34,
,PLABEL35,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL35,
,PLABEL36,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL36,
,PLABEL37,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL37,
,PLABEL38,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL38,
,PLABEL39,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL39,
,PLABEL4,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL4,
,PLABEL40,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL40,
,PLABEL41,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL41,
,PLABEL42,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL42,
,PLABEL43,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL43,
,PLABEL44,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL44,
,PLABEL45,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL45,
,PLABEL46,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL46,
,PLABEL47,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL47,
,PLABEL48,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL48,
,PLABEL49,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL49,
,PLABEL5,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL5,
,PLABEL50,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL50,
,PLABEL51,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL51,
,PLABEL52,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL52,
,PLABEL53,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL53,
