Designator,Comment,Footprint,OOMP ID,Reason
C2,10uF,Adafruit SHT40-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,10uF,Adafruit SHT40-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,GREEN,Adafruit SHT40-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
Q2,BSS138,Adafruit SHT40-import-fps:SOT363,electronic_transistor_sot_363_6_mosfet_n_channel_dual,No verified LCSC part number
U2,AP2112K-3.3,Adafruit SHT40-import-fps:SOT23-5,electronic_ic_sot_23_5_power_management_linear_voltage_regulator_diodes_ap2112k_3_3,No verified LCSC part number
U$22,,Adafruit SHT40-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$25,,Adafruit SHT40-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$30,,Adafruit SHT40-import-fps:STEMMAQT,,No verified LCSC part number
U$31,,Adafruit SHT40-import-fps:STEMMAQT,,No verified LCSC part number
X1,SHT4X_,Adafruit SHT40-import-fps:SHT4X,,No verified LCSC part number
